,KEYWORDS,SUMMARY,TEXT,TITLE,URL
364,"['gravity', 'toll', 'britain', 'brexit', 'commentaryin', 'サッカースウォンジー監督元マンｃのボニに期待', 'economic']","CommentaryIn Brexit Britain, economic gravity will take its toll","Commentary

In Brexit Britain, economic gravity will take its toll",サッカー＝スウォンジー監督、元マンＣのボニに期待,https://www.reuters.com/article/bony-idJPKBN1E603D
365,"['viewsroom', 'test', 'banks', 'opposition', 'trump', 'uber', 'lenders', 'ups', 'stress', 'uberdidi', 'ridesharing', 'needs', 'infrastructure', 'election', 'european']","Hillary Clinton and Donald Trump battle over infrastructure needs, while Trump faces growing opposition from fellow billionaires.
Also: the ups and downs of Europe’s lenders after a stress test with no fail grade, and why Uber is ceding to Didi the ride-sharing crown in China.","Hillary Clinton and Donald Trump battle over infrastructure needs, while Trump faces growing opposition from fellow billionaires. Also: the ups and downs of Europe’s lenders after a stress test with no fail grade, and why Uber is ceding to Didi the ride-sharing crown in China.","Viewsroom: U.S. election, European banks, Uber-Didi",http://blogs.reuters.com/breakingviews/2016/08/08/viewsroom-u-s-election-european-banks-uber-didi/
366,"['thousands', 'attempted', 'trying', 'number', 'workers', 'libya', 'reach', 'turkey', 'migrants', 'washedup', 'images', 'rescued', 'die', '20']","A grisly reminder of the dangers facing migrants trying to reach Europe.
Over 20 bodies have washed-up on the Libyan coast.
It comes as thousands have attempted make the perilous journey across the Mediterranean in recent days.
But the number trying to reach Italy from Libya has increased by roughly 20 percent.
The U.N. saying this route has claimed the lives of more than 2,000 people so far this year.","EDITORS PLEASE NOTE: CONTAINS GRAPHIC IMAGES. A grisly reminder of the dangers facing migrants trying to reach Europe. Over 20 bodies have washed-up on the Libyan coast. Aid agency workers making the find near the capital, Tripoli. It comes as thousands have attempted make the perilous journey across the Mediterranean in recent days. The Italian coastguard puts the number at 5,000 on Monday (June 26) alone. Rescuers hauling people from overcrowded, ill-equipped boats. Libya has become the preferred jumping-off point for human traffickers. A deal between the EU and Turkey last year blocking a once busy passage to Greece. That's more than halved the number of attempted sea crossings. But the number trying to reach Italy from Libya has increased by roughly 20 percent. With it, images like this. The U.N. saying this route has claimed the lives of more than 2,000 people so far this year.",Over 20 migrants die as thousands rescued off Libya,https://www.reuters.com/video/2017/06/28/over-20-migrants-die-as-thousands-rescue?videoId=371980177&videoChannel=118206&channelName=Migrant+Crisis
367,"['account', 'trumps', 'day', 'twitter', 'wrong', 'presidents', 'shut', 'accident', 'things', 'blamed', 'mistake', 'employee', 'excontractor', 'duysak']","But former Twitter employee, Bahtiyar Duysak, claims he deactivated the US President's account last month by mistake.
I should have double-checked things, which I didn't do due to the hectic and tiredness of my last day.
Obviously, I clicked a few wrong things, which I shouldn't have done.>> Those wrong clicks caused a media sensation.
Twitter quickly blamed a customer support employee on their last day at work, and said it has taken steps to prevent such an incident happening again.
Trump, who has 44 million Twitter followers, blamed a rogue employee.","Transcript

>> He's the man who silenced Donald Trump for 11 minutes. But former Twitter employee, Bahtiyar Duysak, claims he deactivated the US President's account last month by mistake. He says he wasn't paying attention when a complaint came in about an account an hour before the end of his last day at the San Francisco based company.

>> So I just treated him as an ordinary account. I should have double-checked things, which I didn't do due to the hectic and tiredness of my last day. Obviously, I clicked a few wrong things, which I shouldn't have done.>> Those wrong clicks caused a media sensation. Twitter quickly blamed a customer support employee on their last day at work, and said it has taken steps to prevent such an incident happening again.

Trump, who has 44 million Twitter followers, blamed a rogue employee. It may have been a mistake, but Duysak believes some of the President's recent tweets are a breach of Twitter's rules.>> Yeah, his re-tweets of, for example, right-wing groups in England, or some videos with violence in some Dutch villages are definitely spreading hatred.",Ex-contractor says he shut Trump's Twitter account by accident,https://www.reuters.tv/v/JHf/2017/12/11/ex-contractor-says-he-shut-trump-s-twitter-account-by-accident
368,"['wen', 'safety', 'exodus', 'beijing', 'thousands', 'citys', 'underclass', 'prompted', 'workers', 'seen', 'blitz', 'vulnerable', 'forces', 'unfairly', 'targeting']","A citywide fire safety blitz prompted by a deadly blaze in Beijing this month is forcing thousands of migrant workers out of their homes and businesses.
But as Reuters' Philip Wen explains from the capital, the move is seen by some as unfairly targeting the vulnerable underclass.","A citywide fire safety blitz prompted by a deadly blaze in Beijing this month is forcing thousands of migrant workers out of their homes and businesses. But as Reuters' Philip Wen explains from the capital, the move is seen by some as unfairly targeting the vulnerable underclass.",Beijing fire safety blitz forces exodus of city's underclass,https://www.reuters.com/video/2017/11/28/beijing-fire-safety-blitz-forces-exodus?videoId=373060795&videoChannel=118110&channelName=Dateline+Asia
369,"['opened', 'launches', 'uber', 'watchdog', 'investigation', 'formal', 'tokyo', 'probe', 'tobi', 'hack', 'office', 'technologies', 'privacy', 'toronto', 'canadas']","TORONTO (Reuters) - The office of Canada’s privacy commissioner said on Monday that it has opened a formal investigation into the 2016 breach of customer and driver data at Uber Technologies Inc, which the ride-hailing company disclosed last month.
Uber's logo is pictured at its office in Tokyo, Japan, November 27, 2017.
REUTERS/Kim Kyung-Hoon“We have now opened a formal investigation,” spokeswoman Tobi Cohen said in an email.
She declined to elaborate, citing Canadian privacy laws.","TORONTO (Reuters) - The office of Canada’s privacy commissioner said on Monday that it has opened a formal investigation into the 2016 breach of customer and driver data at Uber Technologies Inc, which the ride-hailing company disclosed last month.

Uber's logo is pictured at its office in Tokyo, Japan, November 27, 2017. REUTERS/Kim Kyung-Hoon

“We have now opened a formal investigation,” spokeswoman Tobi Cohen said in an email. She declined to elaborate, citing Canadian privacy laws.",Canada's privacy watchdog launches probe into Uber hack,https://www.reuters.com/article/topNews/idCAKBN1E52B6-OCATP
370,"['gravity', 'toll', 'britain', '河野外相イラク復興支援表明', 'brexit', 'commentaryin', 'economic']","CommentaryIn Brexit Britain, economic gravity will take its toll","Commentary

In Brexit Britain, economic gravity will take its toll",河野外相、イラク復興支援表明,https://www.reuters.com/article/idJP2017121201001315
371,"['trumps', 'wars', 'star', 'world', 'premiere', 'capital', 'israels', 'jerusalem', 'demonstrations', 'recognition', 'president', 'donald', 'held', 'jedi']",Demonstrations are held around the world over President Donald Trump's recognition of Jerusalem as Israel's capital.,Demonstrations are held around the world over President Donald Trump's recognition of Jerusalem as Israel's capital.,Star Wars: The Last Jedi premiere,https://jp.reuters.com/news/picture/star-wars-the-last-jedi-premiere-idJPRTX3PH4F
372,"['antimuslim', 'trumps', 'retweets', 'prime', 'relationship', 'uk', 'president', 'destroy', 'minister', 'usuk', 'britain', 'special', 'british', 'commentary', 'trump']","“We are doing just fine.”U.S. President Donald Trump meets with British Prime Minister Theresa May during the U.N. General Assembly in New York, U.S., September 20, 2017.
The question which arises from this: is the U.K.-U.S. friendship, the “special relationship,” special any longer?
And the prime minister will have been aware that he is aware.
President Donald Trump was criticized by British leaders for retweeting three anti-Muslim videos posted by Fransen.
The “special relationship” is more treasured by British politicians than most American ones, but it still matters, especially when Washington seeks allies in controversial projects like the Iraq invasion.","British Prime Minister Theresa May’s temptation must have been to counterpunch after receiving Donald Trump’s advice to concentrate her mind on the Islamist threat to Britain rather than reacting to his retweeting of British far-right anti-Islam videos. “@theresamay, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom,” the U.S. president tweeted to his 40 million-plus followers. “We are doing just fine.”

U.S. President Donald Trump meets with British Prime Minister Theresa May during the U.N. General Assembly in New York, U.S., September 20, 2017. REUTERS/Kevin Lamarque

“Two of America’s worst mass shootings (Las Vegas concert/ Texas church) have happened on your watch,” she might have tweeted back. “Shouldn’t POTUS focus on gun laws?” She didn’t do that, of course. Her actual response was brusque. “It is wrong for the president to have done this,” she concluded – a comment within the bounds of diplomatic protocol. What one frank friend might say to another. The question which arises from this: is the U.K.-U.S. friendship, the “special relationship,” special any longer?

Probably. Education Secretary Justine Greening told the BBC that while she didn’t agree with Trump’s tweets she “did not believe it should detract from the close relationship the U.K. has had for many, many years and will go on to have with America and the American people.”

READ MORE FROM REUTERS COMMENTARY

Josh Cohen: Don't call Putin a genius

John Mecklin: Can Congress stop a president waging nuclear war?

In the short term, however, the relationship will tremble. As will Theresa May, for she more than any other Western leader sought a demonstrative friendship with Trump, who held her hand in the White House rose garden. For May, a trade deal with the United States is a necessity after/if Brexit takes the U.K. out of the European Union’s single market.

There is a greater dependence than usual on the U.K. side of the relationship, one of which Trump – with his self-vaunted expertise in deal making – will be well aware. And the prime minister will have been aware that he is aware. Nonetheless, she still issued a public rebuke – a sign of her disgust, of her realization that the British establishment and most of its population would share her disgust and that she sees some things as too important to remain silent.

FILE PHOTO: Jayda Fransen (left), deputy leader of Britain First, at a rally for the far-right group in 2014. President Donald Trump was criticized by British leaders for retweeting three anti-Muslim videos posted by Fransen. REUTERS/Kevin Coombs

Yet if Britain is dependent – as all European states are on the U.S. military umbrella, among much else – so is America dependent on Britain. The “special relationship” is more treasured by British politicians than most American ones, but it still matters, especially when Washington seeks allies in controversial projects like the Iraq invasion. For Trump to prioritize the desire to hit back at a British prime minister over the threat of damage to that relationship is to reveal the terrible shallowness of the president’s grasp of international relationships, and to rouse yet again fears that his unpredictability and narcissism threatens us all.

If any good came of the latest fine mess the president has got the presidency into, it is that it has, for at least a day, brought the fractured and fractious British politics together behind Prime Minister May. Sadiq Khan, the Labour (and Muslim) mayor of London, himself a target of Trump’s earlier tweets, said that the president’s comments were “a betrayal of the special relationship.” The shadow foreign secretary, Emily Thornberry, showed a tender care for Queen Elizabeth not usual for one on the left of the Labour Party, lamenting that Trump had put the monarch into a “difficult and invidious position” since the invitation for a state visit, which still stands, is officially issued under the Queen’s name.

Is it possible that Trump’s straight-from-the-shoulder style is simply unbearable to the British, perceived by many Americans (and others) as being snobbish and repressed? Certainly, some of Trump’s right-wing supporters appreciate his bluntness about Islamic extremists. “That’s not news,” Mark Krikorian, a supporter of the president and executive director of the anti-immigration Center for Immigration Studies told the New York Times of Trump’s Twitter sharing. Trump “just expresses that stuff in the most unfiltered, guy-ranting-in-the-bar” way.

It isn’t that. Trump’s “style,” in this context, is directly and repeatedly anti-Muslim. He has sought and still seeks to stop Muslims coming to the United States. He said, falsely, that thousands of people in New Jersey – “a heavy Arab population” – had been shown on TV cheering after the planes destroyed the twin towers of the World Trade Center on 9/11. The unverified videos he re-tweeted this week came from the Britain First group, not just far-right but dedicated to stirring up violent action against Muslims; its deputy leader, Jayda Fransen, herself faces several charges of harassment of Muslims.

Compare Trump’s response with his recent predecessors. George W. Bush had to bear the shock of the 2001 attacks as a newish president, but took some care in his reaction to the horror to tell Muslims that he respected the “good and peaceful” teachings of Islam and that America’s enemy was “a radical network of terrorists,” not “our many Muslim friends.” Barack Obama continued that tradition.

In the U.K., as in other Western democracies, that distinction – between the large majority of peaceful citizens of Muslim faith and the few deadly, militant Islamists among their number – is maintained. How else could a civil society be retained if thousands, in some countries millions, of citizens and would-be citizens were demonized and made the butt of violent prejudice?

Trump’s behavior this week shows how little he understands this. Washington and Westminster may continue their close alliance, but the president should not see his decision to give publicity to a semi-fascist group’s efforts to sow violent hatred – then capping that with the need to humiliate a close ally – as a good day’s work.",Commentary: Will Trump’s anti-Muslim retweets destroy U.S.-U.K. special relationship?,https://www.reuters.com/article/us-lloyd-retweets-commentary/commentary-will-trumps-anti-muslim-retweets-destroy-u-s-u-k-special-relationship-idUSKBN1DV5U5
373,"['south', 'woods', 'steinhoff', 'loss', 'lenders', 'disclosures', 'shares', 'investigates', 'trading', 'groups', 'african', 'listing', 'company', 'week', 'exchange']","JOHANNESBURG (Reuters) - South African exchange operator JSE (JSEJ.J) launched an investigation on Monday into whether Steinhoff (SNHG.DE) (SHFFp.J) broke disclosure rules, heaping pressure on the retailer as it tries to contain an accounting scandal.
Two days before Steinhoff’s initial announcement, trading volumes in its shares jumped to between 27 and 32 million.
Steinhoff has its main listing in Frankfurt where its shares rose by more than 13 percent.
Separately, Anglo-South African investment bank and asset manager Investec (INVP.L) (INLJ.J) said its credit exposure to Steinhoff represented a small portion of its balance sheet.
Investec said it had derivative exposures linked to the Steinhoff share price, where a trading loss could materialize.","JOHANNESBURG (Reuters) - South African exchange operator JSE (JSEJ.J) launched an investigation on Monday into whether Steinhoff (SNHG.DE) (SHFFp.J) broke disclosure rules, heaping pressure on the retailer as it tries to contain an accounting scandal.

Shares in Steinhoff fell by 80 percent last week after the international retail group, whose brands include Poundland and Mattress Firm, disclosed “accounting irregularities” and parted ways with veteran chief executive Markus Jooste.

The JSE said in a statement it was investigating whether there had been any breaches of its listing requirements, adding this included “any breaches in relation to previous financial disclosures made to the public by Steinhoff International”.

Steinhoff (SNHJ.J) has a secondary listing on the bourse, which is also reviewing trading in its shares ahead of last week’s announcements, which included the company delaying its earnings report.

Two days before Steinhoff’s initial announcement, trading volumes in its shares jumped to between 27 and 32 million. This was the highest since Sept. 22 when the company said it expected a Dutch court to throw out a petition by its former joint venture partner to order a probe into the company’s accounts.

SHARE BOUNCE

Steinhoff’s shares rose by as much as 40 percent on Monday, regaining some ground after it called on its lenders to help.

It has also hired U.S. investment bank Moelis & Co (MC.N) and asked management consultancy AlixPartners “to assist on liquidity management and operational measures”.

“The group is asking for and requires continued support in relation to existing facilities from all its lenders to achieve an immediate stabilisation of the group’s financing,” it said.

The company has delayed its regular annual lenders’ meeting in London by a week to Dec. 19.

By 1313 GMT, the stock (SNHJ.J) was up 38 percent at 8.30 in Johannesburg, recouping around $700 million of the $14 billion of shareholder value wiped off since last Wednesday.

Steinhoff has its main listing in Frankfurt where its shares rose by more than 13 percent.

There was some buying off a low base, but most investors were waiting for more information, Independent Securities trader Ryan Woods said.

“On the positive side, it does look like Christo Wiese is doing a salvage job,” Woods said of the retail group’s biggest shareholder and chairman, who is now at the helm.

Wiese and former chief executive Jooste were instrumental in turning Steinhoff from a modest distributor of furniture made in communist era eastern Europe to a global household goods juggernaut, vying for market share with the likes of IKEA.

Steinhoff has been on shopping spree since 2011 when it took over French furniture retailer Conforama. Last year’s string of acquisitions thrust it firmly on to investors’ radar screens.

Separately, Anglo-South African investment bank and asset manager Investec (INVP.L) (INLJ.J) said its credit exposure to Steinhoff represented a small portion of its balance sheet.

Investec said it had derivative exposures linked to the Steinhoff share price, where a trading loss could materialize.

The loss maximum potential loss could be approximately 3 percent of the Investec group’s post-tax operating profit, although it could be as low as zero.",South African exchange investigates Steinhoff disclosures,https://www.reuters.com/article/investingNews/idAFKBN1E51RN-OZABS
374,"['铜是例外', 'oppose', 'bill', 'russell专栏中国11月商品进口只是证实了原有趋势', 'poll', 'half', 'politicsnearly', 'americans', 'reutersipsos', 'tax', 'republican']",PoliticsNearly half of Americans still oppose Republican tax bill: Reuters/Ipsos poll,"Politics

Nearly half of Americans still oppose Republican tax bill: Reuters/Ipsos poll",《RUSSELL专栏》中国11月商品进口只是证实了原有趋势 铜是例外,https://www.reuters.com/article/column-russell-china-nov-commodities-imp-idCNKBS1E50BA
375,['マンセー金正恩氏を崇拝する北朝鮮国民'],,," 
		｢マンセー！｣､金正恩氏を崇拝する北朝鮮国民",https://jp.reuters.com/article/blog-nk-idJPKBN1E20M0
376,"['view', 'freeze', 'tv', 'tom', 'wage', 'breakingviews', 'leave', 'workers', 'wages', 'little', 'transcript', 'shareholderfirst', 'lots', 'tax']","The U.S. economy added lots more jobs in November but not much on wages.
Gina Chon and Tom Buerkle discuss how corporate tax cuts and a shareholder-first ethos leave little extra for workers.
▲ Hide Transcript▶ View Transcript","The U.S. economy added lots more jobs in November but not much on wages. Gina Chon and Tom Buerkle discuss how corporate tax cuts and a shareholder-first ethos leave little extra for workers.

▲ Hide Transcript

▶ View Transcript",Breakingviews TV: Wage freeze,https://www.reuters.com/video/2017/12/08/breakingviews-tv-wage-freeze?videoId=373345622&videoChannel=117766
377,"['challenge', 'financial', 'crisis', 'gravest', 'public', 'gdp', 'productivity', 'isnt', 'britains', 'britain', 'chancellor', 'brexit', 'british', 'commentary', 'hammond', 'economic']","But the gravest challenge he faces is economic: Britain’s persistent productivity blight.
The impact of the 2007-2008 financial crisis was particularly severe in Britain.
But since the crisis British performance has been dismal.
Early detective work highlighted the impact of the financial crisis itself, which was especially severe in Britain.
Although a definitive diagnosis of the British productivity disease remains elusive there is a surprising degree of consensus about the treatment needed to resuscitate the patient.","Few British budgets have mattered as much as the one that Philip Hammond will deliver to the House of Commons on Nov. 22. The chancellor of the exchequer must shore up Theresa May’s perilously shaky government ahead of a vital Brexit summit of European leaders in mid-December. At the same time Hammond has to keep a grip on the public finances. But the gravest challenge he faces is economic: Britain’s persistent productivity blight.

Workers in an office tower in the Canary Wharf financial district at dusk in London, November 17, 2017. The impact of the 2007-2008 financial crisis was particularly severe in Britain. REUTERS/Toby Melville

Productivity – output per hour worked – is the mainspring of economic growth. In the decade before the financial crisis of 2007-08 productivity was increasing in Britain by just over 2 percent a year, outpacing the average for the other economies of the G7. But since the crisis British performance has been dismal. Although productivity jumped in the third quarter of 2017, prolonged weakness means that it is barely higher than its pre-crisis peak a decade ago. The recovery in GDP has been driven overwhelmingly by more labor input, a source of growth that is running dry – not least since the vote to leave the European Union delivered a message to curb immigration.

Other advanced economies have also experienced setbacks to productivity growth following the financial crisis. Where Britain stands out is in the severity of its reverse. The shortfall in productivity is the main reason real wages are now 4 percent lower than 10 years ago, a potent reason why the leave campaign prevailed in the Brexit referendum.

MORE FROM REUTERS COMMENTARY

Scott Lemieux: How Trump is making it easier to exploit consumers

Peter Apps: Lessons from Zimbabwe's coup

Productivity is so central to prosperity and to macroeconomic management – by determining how fast the economy can sustainably grow – that a gaggle of economic researchers have been busy in their labs trying to diagnose the now decade-long disease. Early detective work highlighted the impact of the financial crisis itself, which was especially severe in Britain. This held back productivity by throttling bank credit to new potentially fast-growing ventures and by jamming up the usual way in which capital moves from declining to advancing sectors.

But as the crisis has receded and British banks have become better capitalized this explanation is less convincing. Longer-term forces appear to be in play in Britain and elsewhere. Firms at the technological frontier continue to forge ahead in raising productivity. However, the diffusion of their best practices within economies has slowed. An aging workforce is now acting as a drag. And the contribution to productivity from improved educational attainment is falling.

Britain's Chancellor of the Exchequer Philip Hammond will deliver his budget to the House of Commons on Nov. 22, 2017 REUTERS/Mary Turner

One reason the productivity setback has been particularly severe in Britain is that its apparently robust performance before the crisis was overstated and unsustainable. Banking activities ballooned on the basis of what turned out to be economically and socially harmful practices such as risky securitizations. Despite making up less than a tenth of the economy, the financial sector has been responsible for nearly a third of the productivity slowdown. Longstanding weaknesses in qualifications and skills have also become more damaging as business becomes more knowledge-based. Over a quarter of British working-age adults perform poorly in numeracy or literacy or both.

Investment is inadequate, too. Although firms have stepped up their capital spending after it collapsed during the recession, they have done much less so than in previous recoveries. Business investment is only 5 percent above its pre-crisis high a decade ago. At a similar stage in the recoveries following recessions at the start of 1980s and of the 1990s it was 63 percent and 30 percent higher than the respective previous peaks.

The reluctance to invest in turn is rooted in a financial and business culture that is especially and perniciously short-termist in Britain. Firms under pressure from the markets are reluctant to make the strategic investments needed to keep productivity moving ahead. And too many British managers are simply not good enough.

Although a definitive diagnosis of the British productivity disease remains elusive there is a surprising degree of consensus about the treatment needed to resuscitate the patient. The chancellor’s to-do list should include steps to tackle congested roads and overcrowded trains, to support the sciences, to foster R&D in the private sector, and to upgrade Britain’s poor skills. Since competition spurs higher productivity as new and smarter firms drive out older and less productive businesses, Hammond needs Britain to be as open an economy as possible.

The remedies make good sense but they will not rescue the chancellor, who has in any case already announced more spending on infrastructure. First, they will take time to be effective. Second, finding more money for austerity-hit public services such as policing and health will add to the pressures on the public finances. And third, Brexit is now contributing to the productivity malaise as businesses respond to corrosive uncertainties by curbing their investment plans and as Britain becomes less open to trade by leaving the EU. Raising taxes is always an option for a cash-strapped chancellor, but it would be highly unpopular − not least in the bitterly divided Conservative party.

When he presents his budget, Hammond can be expected to put a brave face on things. He will point to the fall in the budget deficit from a peak of almost 10 percent of GDP after the financial crisis to 2.3 percent of GDP in the financial year ending in March 2017. But what matters now is the future path of the public finances. Britain’s poor productivity prospects will box the chancellor in because GDP is the tax base and future revenues will be smaller to the extent that output per hour worked continues to stall.

The harsh reality is that Brexit will blight the public finances by hurting productivity. While Prime Minister May might see Britain’s overriding priority as ensuring that next month’s summit enables the Brexit talks to move on to trade, she’ll have to broaden her focus if she hopes to stay in office long enough to secure a deal that minimizes the damage Brexit is inflicting on the economy.",Commentary: Britain’s gravest economic challenge isn’t Brexit,https://www.reuters.com/article/us-wallace-productivity-commentary/commentary-britains-gravest-economic-challenge-isnt-brexit-idUSKBN1DK05N
378,"['gravity', 'toll', '米ｓｅｃ新規仮想通貨公開を阻止', '仮想通貨投資の危険性を警告', 'britain', 'brexit', 'commentaryin', 'economic']","CommentaryIn Brexit Britain, economic gravity will take its toll","Commentary

In Brexit Britain, economic gravity will take its toll",米ＳＥＣ、新規仮想通貨公開を阻止 仮想通貨投資の危険性を警告,https://www.reuters.com/article/munchee-ico-idJPKBN1E606D?il=0
379,"['confirms', 'version', 'music', 'songs', 'deal', 'apple', 'buy', 'shazam', 'discovery', 'store', 'price', 'app', 'users', 'plans', 'million']","FILE PHOTO: The Apple Inc. store is seen in Los Angeles, California, U.S., September 16, 2016.
Apple said Shazam would be a “natural fit” with its Apple Music streaming service and it would help users discover new songs.
Apple Music has 27 million users and competes against Spotify Ltd, which has 60 million users.
Shazam is also available on Android-based devices, but Apple did not say whether it would keep the Android version available.
Shazam ended support for a version of its software that runs on Microsoft Corp’s (MSFT.O) Windows PCs earlier this year.","SAN FRANSICO (Reuters) - Apple Inc (AAPL.O) on Monday confirmed it had reached a deal to acquire Shazam Entertainment Ltd, the U.K.-based app that lets users identify songs by pointing a smart phone at the audio source.

FILE PHOTO: The Apple Inc. store is seen in Los Angeles, California, U.S., September 16, 2016. REUTERS/Lucy Nicholson/File Photo

Apple did not give a price for the acquisition. Technology news website TechCrunch reported the deal on Friday with a price of as much as $400 million, far short of the most recent $1 billion valuation for privately held Shazam.

Apple said Shazam would be a “natural fit” with its Apple Music streaming service and it would help users discover new songs. Apple Music has 27 million users and competes against Spotify Ltd, which has 60 million users. Apple said Shazam’s team would be joining the Cupertino company.

In a statement, Apple spokesman Tom Neumayr said Shazam “is used by hundreds of millions of people around the world, across multiple platforms. ... We have exciting plans in store, and we look forward to combining with Shazam upon approval of today’s agreement.”

Apple did not elaborate on its plans, but the company will not be able to make any major changes to Shazam until it secures regulatory approval.

Shazam is also available on Android-based devices, but Apple did not say whether it would keep the Android version available. Shazam ended support for a version of its software that runs on Microsoft Corp’s (MSFT.O) Windows PCs earlier this year.",Apple confirms deal to buy music discovery app Shazam,https://www.reuters.com/article/us-apple-shazam/apple-confirms-deal-to-buy-music-discovery-app-shazam-idUSKBN1E5256
380,"['oppose', 'bill', 'sacude', 'poll', 'half', 'politicsnearly', 'americans', 'reutersipsos', 'irán', 'centenares', 'mes', 'republican', 'tax', 'oeste', 'el', 'sismo', 'pasado', 'donde', 'murieron']",PoliticsNearly half of Americans still oppose Republican tax bill: Reuters/Ipsos poll,"Politics

Nearly half of Americans still oppose Republican tax bill: Reuters/Ipsos poll","Sismo sacude oeste de Irán, donde centenares murieron el mes pasado",https://www.reuters.com/article/worldNews/idLTAKBN1E51SB-OUSLW
381,"['statements', 'media', 'trumps', 'stop', 'politics', 'trial', 'political', 'stern', 'manafort', 'warning', 'tells', 'washington']","Recent Politics NewsJudge tells ex-Trump adviser Manafort to stop communicating with media WASHINGTON A U.S. federal judge on Monday issued a stern warning to President Donald Trump's former campaign manager Paul Manafort to refrain from making statements to the media that could harm his right to a fair trial.
| Election 2016","Recent Politics News

Judge tells ex-Trump adviser Manafort to stop communicating with media WASHINGTON A U.S. federal judge on Monday issued a stern warning to President Donald Trump's former campaign manager Paul Manafort to refrain from making statements to the media that could harm his right to a fair trial. | Election 2016",Politics & Political News,https://www.reuters.com/news/politics
382,['国际财经'],,,国际财经,https://cn.reuters.com/news/internationalbusiness
383,"['cae', 'commentaryin', 'peso', 'mexicano', 'gravity', 'toll', 'previo', 'brexit', 'decisiones', 'bolsa', 'eeuu', 'britain', 'tasa', 'economic', 'y', 'gana']","CommentaryIn Brexit Britain, economic gravity will take its toll","Commentary

In Brexit Britain, economic gravity will take its toll","Peso mexicano cae previo a decisiones tasa EEUU y Banxico, bolsa gana",https://www.reuters.com/article/topNews/idMXL1N1OB1SA
384,"['view', 'soothing', 'tv', 'showcasing', 'downton', 'fans', 'heartsick', 'york', 'acclaimed', 'series', 'elixir', 'abbey', 'transcript', 'souls', 'exhibit', 'sets']","The acclaimed British TV series 'Downton Abbey' may be long gone, but a New York exhibit showcasing sets and costumes from the acclaimed show is soothing the souls of heartsick fans.
▲ Hide Transcript▶ View Transcript","The acclaimed British TV series 'Downton Abbey' may be long gone, but a New York exhibit showcasing sets and costumes from the acclaimed show is soothing the souls of heartsick fans.

▲ Hide Transcript

▶ View Transcript",'Downton Abbey' exhibit is elixir for heartsick fans,https://www.reuters.com/video/2017/12/08/downton-abbey-exhibit-is-elixir-for-hear?videoId=373291804&videoChannel=3&channelName=Entertainment
385,"['normal', 'view', 'winds', 'outlook', 'offers', 'california', 'wildfires', 'governor', 'return', 'transcript', 'reports', 'saying']","Firefighters battling intense California wildfires brace for the return of high winds as the governor offers a grim outlook saying, ''this is the new normal.''
Linda So reports.
▲ Hide Transcript▶ View Transcript","Firefighters battling intense California wildfires brace for the return of high winds as the governor offers a grim outlook saying, ''this is the new normal.'' Linda So reports.

▲ Hide Transcript

▶ View Transcript","California governor on wildfires: ""This is the new normal""",https://www.reuters.com/video/2017/12/11/california-governor-on-wildfires-this-is?videoId=373587030&videoChannel=75
386,"['cae', 'commentaryin', 'peso', 'mexicano', 'gravity', 'toll', 'previo', 'brexit', 'tasas', 'méxico', 'decisión', 'britain', 'eeuu', 'economic', 'y', 'gana']","CommentaryIn Brexit Britain, economic gravity will take its toll","Commentary

In Brexit Britain, economic gravity will take its toll","Peso mexicano cae previo a decisión tasas EEUU y México, bolsa gana",https://www.reuters.com/article/businessNews/idMXL1N1OB1AA
